2023-08-05 15:25:02.801084	#dataCadastro	link	porcentagem	totalErros	totalAvisos	marcacaoErros	marcacaoAvisos	comportamentoErros	comportamentoAvisos	conteudoInformacaoErros	conteudoInformacaoAvisos	apresentacaoDesignErros	apresentacaoDesignAvisos	multimidiaErros	multimidiaAvisos	formulariosErros	formulariosAvisos
2023-08-05 15:25:02.803089	http://proex.ufop.br/programas/opcod3rs-pensamento-computacional-e-reciclagem-de-computadores-como-apoio-ao-processo-ensino-aprendizagem/pensamento-computacional-para-o-ensino-fundamental-i	67,64	18	60	6	51	1	5	6	2	1	0	0	0	4	2	
2023-08-05 15:25:02.804087	https://vestibular.ufop.br/index.php?option=com_content&view=category&id=41&Itemid=139	84,89	5	20	4	17	1	1	0	2	0	0	0	0	0	0	
2023-08-05 15:25:02.813088	http://www.processoseletivo.ufop.br/index.php?option=com_content&view=category&id=167&Itemid=139	84,89	5	20	4	17	1	1	0	2	0	0	0	0	0	0	
2023-08-05 15:25:02.805084	https://propp.ufop.br/en/journal-databases-repository-and-publisher	75,29	23	65	7	51	1	2	11	10	0	0	0	0	4	2	
2023-08-05 15:25:02.806087	http://www.cead.ufop.br/index.php/matematica?id=145	73,02	55	160	18	146	0	8	36	6	1	0	0	0	0	0	
2023-08-05 15:25:02.814088	https://dri.ufop.br/see/1000-programa-epos-concede-bolsas-na-area-de-desenvolvimento-sustentavel	77,36	24	119	7	110	0	4	16	2	1	0	0	0	0	3	
2023-08-05 15:25:34.072376	https://siass.ufop.br/como-participar	86,59	14	31	6	22	1	3	7	6	0	0	0	0	0	0	
2023-08-05 15:25:43.273577	http://www.caint.ufop.br/see/1411-universidad-antonio-narino-da-colombia-convida-para-programa-internacional-cultural-colombia-in-every-sense	77,36	23	115	7	106	0	4	15	2	1	0	0	0	0	3	
2023-08-05 15:25:02.806087	http://www2.decom.ufop.br/imobilis/android-wear-arquitetura-e-conceitos-basicos/#respond	80,43	77	191	13	160	1	13	62	17	0	0	0	0	1	1	
2023-08-05 15:25:46.571183	https://caint.ufop.br/regulamentos	77,13	35	130	13	120	0	4	21	3	1	0	0	0	0	3	
2023-08-05 15:25:35.807250	https://www.propec.ufop.br/noticia/161/novo-contrato-entre-a-samarco-e-a-unidade-embrapii-em-mineracao-sustentavel-da-ufop	70,15	128	321	26	315	1	2	100	4	1	0	0	0	0	0	
2023-08-05 15:25:02.808088	http://www.dri.ufop.br/read/1714-universidade-francesa-oferece-vagas-de-estagio-remunerado-para-estudantes-de-mestrado	77,29	26	129	7	116	0	6	18	4	1	0	0	0	0	3	
2023-08-05 15:25:02.807085	https://culturafotograficaufop.blogspot.com/search/label/v%C3%ADdeo-ensaio	79,27	28	166	5	148	1	5	21	12	0	0	0	0	1	1	
2023-08-05 15:26:02.752671	https://www.prace.ufop.br/assistencia-estudantil/moradia-estudantil/modalidade-de-gestao-compartilhada/quarto-crescente	71,96	18	78	7	64	1	4	6	8	0	0	0	0	4	2	
2023-08-05 15:25:33.723573	http://www.dri.ufop.br/en/read/865-former-student-of-ufop-is-featured-in-international-theater-festivals	83,52	15	81	5	72	0	4	9	2	1	0	0	0	0	3	
2023-08-05 15:26:04.433032	https://fimat.ufop.br/publications/evaluation-activity-and-selectivity-mesoporous-composites-mcm-41-and-cuo-co2	72,4	42	76	20	44	2	5	19	27	1	0	0	0	0	0	
2023-08-05 15:25:41.145349	http://dri.ufop.br/en/read/835-confap-promotes-exchange-of-researchers-from-the-areas-of-social-sciences-and-humanities	83,67	14	81	5	72	0	4	8	2	1	0	0	0	0	3	
2023-08-05 15:26:06.352276	http://dri.ufop.br/see/1513-abertas-as-inscricoes-para-a-2-edicao-do-curso-de-introducao-a-cultura-chinesa-do-gcub	77,33	24	144	8	133	0	4	15	4	1	0	0	0	0	3	
2023-08-05 15:26:36.327161	https://zeppelin10.ufop.br/SistemaAcademico/MatrizCurricular?codCurso=CBL	86,07	4	2	3	2	0	0	1	0	0	0	0	0	0	0	
2023-08-05 15:26:19.995904	https://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=227&Itemid=215&limitstart=0	87,32	6	24	4	19	1	1	1	3	0	0	0	0	0	1	
2023-08-05 15:26:27.608127	http://www.prace.ufop.br/assistencia-estudantil/moradia-estudantil/modalidade-de-gestao-compartilhada/tigrada	71,96	18	76	7	61	1	4	6	9	0	0	0	0	4	2	
2023-08-05 15:26:14.065204	https://fisica.ufop.br/people/hermano-endlich-schneider-velten	86,04	9	35	4	28	1	5	4	2	0	0	0	0	0	0	
2023-08-05 15:26:15.624615	http://www2.decom.ufop.br/imobilis/projetos/uguide/#respond	80,13	64	187	8	156	1	13	54	15	0	0	0	2	1	1	
2023-08-05 15:26:12.507502	https://csu.dof.ufop.br/chamadas-p%C3%BAblicas	88,08	11	64	5	50	1	3	5	10	0	0	0	0	0	1	
2023-08-05 15:26:12.730107	http://www.escoladefarmacia.ufop.br	79,94	35	490	10	480	1	3	23	7	1	0	0	0	0	0	
2023-08-05 15:26:39.804537	http://www.prace.ufop.br/	63,12	40	90	4	66	1	4	30	18	1	0	0	0	4	2	
2023-08-05 15:26:38.385227	https://debio.ufop.br/laborat%C3%B3rio-did%C3%A1tico-de-educa%C3%A7%C3%A3o	86,9	10	39	3	32	1	3	6	4	0	0	0	0	0	0	
2023-08-05 15:26:21.679700	https://fisica.ufop.br/classes/disciplinas-da-licenciatura/per%C3%ADodo-5	86,12	11	44	7	34	1	4	3	6	0	0	0	0	0	0	
2023-08-05 15:26:44.166776	https://www.prace.ufop.br/assistencia-estudantil/moradia-estudantil/modalidade-de-gestao-compartilhada/castelo-dos-nobres	71,96	18	74	7	59	1	4	6	9	0	0	0	0	4	2	
2023-08-05 15:26:44.519029	http://www.caint.ufop.br/see/1303-universidad-antonio-narino-abre-inscricoes-para-programa-de-imersao-cultural-virtual	77,36	23	101	7	92	0	4	15	2	1	0	0	0	0	3	
2023-08-05 15:26:51.139600	http://www.cead.ufop.br/index.php/o-cead/detec/41-lista-de-docentes/154-profa-janete-flor-de-maio-fonseca	56,5	68	162	22	147	8	8	37	7	1	0	0	0	0	0	
2023-08-05 15:26:57.868605	http://proex.ufop.br/programas/opcod3rs-pensamento-computacional-e-reciclagem-de-computadores-como-apoio-ao-processo-ensino-aprendizagem	63,18	19	80	7	71	1	5	6	2	1	0	0	0	4	2	
2023-08-05 15:26:57.592995	https://gecon.ufop.br/	82,29	23	85	5	70	1	3	16	11	1	0	0	0	0	1	
2023-08-05 15:27:02.826911	https://propp.ufop.br/en/node/41	63,21	22	54	6	44	1	2	10	6	1	0	0	0	4	2	
2023-08-05 15:27:05.013837	https://debio.ufop.br/people/paula-stockler-barbosa	86,84	8	37	4	29	1	4	3	4	0	0	0	0	0	0	
2023-08-05 15:26:44.107710	http://www2.decom.ufop.br/imobilis/dicas-de-sites-padroes-para-programacao-android/#respond	79,92	72	190	11	153	1	13	59	23	0	0	0	0	1	1	
2023-08-05 15:26:40.355499	http://www.dri.ufop.br/en/read/892-caint-hosts-roundtable-about-opportunities-for-cooperation-between-brazil-and-china	83,52	15	85	5	76	0	4	9	2	1	0	0	0	0	3	
2023-08-05 15:27:11.377281	https://culturafotograficaufop.blogspot.com/p/divulgue-seu-trabalho.html	63,01	42	195	8	171	2	5	30	15	1	3	0	0	1	1	
2023-08-05 15:27:16.278574	https://nano.ufop.br/publications/soliton-instability-and-fold-formation-laterally-compressed-graphene	79,42	22	69	15	46	2	6	5	17	0	0	0	0	0	0	
2023-08-05 15:27:09.746112	http://xr4goodlab.decom.ufop.br/?page_id=5860	74,95	20	181	11	163	1	8	6	8	0	0	0	0	2	2	
2023-08-05 15:27:29.127310	http://www.cead.ufop.br/index.php/departamento-degep/41-lista-de-docentes/156-prof-lelis-maia-de-brito	73,11	43	79	11	66	0	7	31	6	1	0	0	0	0	0	
2023-08-05 15:26:57.549425	http://www2.decom.ufop.br/imobilis/tutorial-rails-conectando-rails-4-ao-mongodb/#respond	75,4	76	233	8	193	1	13	66	26	0	0	0	0	1	1	
2023-08-05 15:26:59.150844	https://dri.ufop.br/en/read/1586-ufop-welcomes-students-from-the-university-of-portsmouth-england	83,52	15	79	5	70	0	4	9	2	1	0	0	0	0	3	
2023-08-05 15:27:43.195286	http://sites.ufop.br/gsuite/news	83,22	14	44	11	38	1	3	1	2	1	0	0	0	0	1	
2023-08-05 15:27:07.389215	http://www.caint.ufop.br/en/read/1300-registrations-open-for-andifes-international-virtual-mobility-program-destination-brazil	83,5	17	97	5	87	0	5	11	2	1	0	0	0	0	3	
2023-08-05 15:27:11.513610	https://eefufop.ufop.br/futsal-ufop	84,17	32	72	3	49	1	3	27	19	1	0	0	0	0	1	
2023-08-05 15:27:42.646847	https://enut.ufop.br/media-gallery/detail/22530/46626	87,86	7	68	3	57	1	4	3	7	0	0	0	0	0	0	
2023-08-05 15:27:36.141486	http://dri.ufop.br/see/999-abertas-as-inscricoes-ao-programa-probral-para-fomento-a-projetos-de-pesquisa-conjuntos	77,35	25	103	7	94	0	4	17	2	1	0	0	0	0	3	
2023-08-05 15:27:38.256471	https://culturafotograficaufop.blogspot.com/2016/08/horizontalouvertical.html	69,35	40	196	9	177	2	5	27	13	1	0	0	0	1	1	
2023-08-05 15:27:55.053898	https://cain.ufop.br/index.php?option=com_content&view=category&id=59&Itemid=416&limitstart=40	91,05	11	102	6	92	0	4	5	5	0	0	0	0	0	1	
2023-08-05 15:27:38.818885	http://www.dri.ufop.br/see/1045-universidade-lusofona-museologia-unesco	77,36	23	99	7	90	0	4	15	2	1	0	0	0	0	3	
2023-08-05 15:27:53.410294	https://www.propec.ufop.br/docentes/categorias/3/colaboradores	84,77	70	237	6	231	1	2	63	4	0	0	0	0	0	0	
2023-08-05 15:27:52.435547	https://raem.ufop.br/membros	86,72	7	27	6	20	1	3	0	4	0	0	0	0	0	0	
2023-08-05 15:27:54.924801	http://prograd.ufop.br/secoes-de-ensino	70,75	32	327	5	309	1	5	22	11	0	0	0	0	4	2	
2023-08-05 15:27:48.958258	https://enut.ufop.br/media-gallery/detail/22530/46477	87,86	7	68	3	57	1	4	3	7	0	0	0	0	0	0	
2023-08-05 15:28:00.399854	http://www.processoseletivo.ufop.br/index.php?option=com_content&view=category&id=95&Itemid=139	87,32	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 15:27:56.520723	https://www.propp.ufop.br/en/news/aluno-de-iniciacao-cientifica-da-ufop-participa-de-artigo-publicado-em-revista-internacional	63,58	17	56	5	46	1	2	6	6	1	0	0	0	4	2	
2023-08-05 15:28:03.650048	https://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=91&Itemid=139	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 15:28:01.592164	https://proplad.ufop.br/file/valrdosgasespdf	81,89	9	44	4	35	1	3	0	4	0	0	0	0	4	2	
2023-08-05 15:28:00.790684	http://www.cead.ufop.br/index.php/pedagogia?layout=edit&id=1095	72,99	56	165	19	151	0	8	36	6	1	0	0	0	0	0	
2023-08-05 15:27:36.276646	http://www.caint.ufop.br/read/1777-fundacion-botin-divulga-oportunidades-de-capacitacao-e-intercambio-academico-para-estudantes-latino-americanos	77,27	27	141	8	130	0	4	18	4	1	0	0	0	0	3	
2023-08-05 15:28:08.266912	http://prograd.ufop.br/estagios/programa-de-estagio-eaton-2024	70,63	19	69	5	53	1	5	9	9	0	0	0	0	4	2	
2023-08-05 15:28:04.755019	https://culturafotograficaufop.blogspot.com/2021/08/saberes-pelas-maos-do-tempo-artesanato.html	66,77	45	172	16	154	2	6	25	11	1	0	0	0	1	1	
2023-08-05 15:28:22.511402	https://moodle.aberta.ufop.br/course/index.php?categoryid=4&lang=es	83,34	13	67	3	54	0	7	9	1	1	0	0	0	0	5	
2023-08-05 15:28:05.258587	http://www2.decom.ufop.br/imobilis/tag/gan/	77,55	53	105	6	80	1	12	46	13	0	0	0	0	0	0	
2023-08-05 15:28:10.539041	http://www.decom.ufop.br/decom/ensino/	88,33	12	45	6	40	1	2	4	2	0	0	0	0	1	1	
2023-08-05 15:28:22.945024	https://prograd.ufop.br/estagios/petrobras	69,64	21	71	5	53	1	5	11	11	0	0	0	0	4	2	
2023-08-05 15:28:22.062138	https://www.dri.ufop.br/see/1045-universidade-lusofona-museologia-unesco	77,36	23	98	7	89	0	4	15	2	1	0	0	0	0	3	
2023-08-05 15:28:04.354147	https://posedu.ufop.br/news/resultado-deferimentos-das-inscri%C3%A7%C3%B5es-mestrado-e-doutorado-turma-2023?page=1	83,67	22	72	11	60	1	4	9	7	1	0	0	0	0	1	
2023-08-05 15:28:26.838205	https://proplad.ufop.br/%3Cnolink%3E/republicas-federais	78,76	10	49	4	40	1	3	1	4	0	0	0	0	4	2	
2023-08-05 15:28:44.490544	https://www.prograd.ufop.br/estagios/programa-de-trainee-amaggi	70,63	19	70	5	53	1	5	9	10	0	0	0	0	4	2	
2023-08-05 15:28:28.026875	https://culturafotograficaufop.blogspot.com/2022/11/maureen-bisilliat-e-sua-fotografia.html#comments	62,36	64	284	18	254	2	6	42	23	1	0	0	0	1	1	
2023-08-05 15:28:38.567183	https://dri.ufop.br/see/1118-ets-possibilita-a-realizacao-do-toefl-ibt-e-gre-general-test-em-casa	77,35	24	111	7	100	0	4	16	4	1	0	0	0	0	3	
2023-08-05 15:28:56.862101	https://culturafotograficaufop.blogspot.com/search/label/Andy%20Goldstein?updated-max=2022-10-11T07:00:00-03:00&max-results=20&start=20&by-date=false	87,5	3	0	2	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 15:28:56.301256	https://vestibular.ufop.br/index.php?option=com_content&view=category&id=232&Itemid=207	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 15:28:09.758968	http://www.caint.ufop.br/postgraduate-programs	77,43	26	167	8	155	0	4	17	5	1	0	0	0	0	3	
2023-08-05 15:28:24.189990	https://www.dri.ufop.br/read/1743-conheca-os-estudantes-pec-g-da-ufop-aprovados-para-a-bolsa-merito	77,88	26	208	7	197	0	4	18	4	1	0	0	0	0	3	
2023-08-05 15:29:00.254864	https://cipharma.ufop.br/%C3%A1rea-de-concentra%C3%A7%C3%A3o	82,26	12	47	4	37	1	4	7	6	0	0	0	0	0	0	
2023-08-05 15:28:35.931707	https://culturafotograficaufop.blogspot.com/search/label/Luiz%20Alfredo?updated-max=2023-05-09T07:00:00-03:00&max-results=20&start=20&by-date=false	79,27	26	137	4	123	1	4	20	9	0	0	0	0	1	1	
2023-08-05 15:28:32.358551	http://dri.ufop.br/en/read/1622-ufop-welcomes-the-consul-of-the-united-states	84,22	14	105	5	96	0	4	8	2	1	0	0	0	0	3	
2023-08-05 15:28:39.148587	https://dri.ufop.br/en/read/1622-ufop-welcomes-the-consul-of-the-united-states	84,22	14	105	5	96	0	4	8	2	1	0	0	0	0	3	
2023-08-05 15:29:19.259996	https://propp.ufop.br/en/node/19	69,41	24	65	7	51	1	2	11	10	1	0	0	0	4	2	
2023-08-05 15:28:59.219935	http://www2.decom.ufop.br/imobilis/acelerometros-uso-em-celulares-e-deteccao-de-velocidade-parte-2/#comments	81,01	68	226	7	194	1	13	59	18	0	0	0	0	1	1	
2023-08-05 15:28:52.283680	https://www.caint.ufop.br/en/read/1704-living-lab-biobased-battle-here-are-the-winning-groups-of-the-international-competition-of-bioeconomy	83,52	15	92	5	83	0	4	9	2	1	0	0	0	0	3	
2023-08-05 15:29:35.530111	http://www.goal.ufop.br/software/jobshop/	82,79	13	15	6	13	1	0	6	2	0	0	0	0	0	0	
2023-08-05 15:29:38.839948	https://moodle.aberta.ufop.br/enrol/index.php?id=108&lang=es	80,14	18	66	6	50	1	8	10	4	1	0	0	0	0	4	
2023-08-05 15:29:39.385110	https://prograd.ufop.br/a-prograd/graduacao-em-numeros	64,92	19	75	5	60	1	5	8	8	1	0	0	0	4	2	
2023-08-05 15:29:29.403323	http://sites.ufop.br/sustentabilidade/t%C3%ADtulo%C2%A0valora%C3%A7%C3%A3o-econ%C3%B4mica-do-cara%C3%A7a-em-minas-geraisbrasil	87,7	11	98	4	82	1	4	6	11	0	0	0	0	0	1	
2023-08-05 15:29:02.656790	https://culturafotograficaufop.blogspot.com/search/label/%C3%81lvaro%20Hoppe	79,26	36	209	6	175	1	6	28	27	0	0	0	0	1	1	
2023-08-05 15:29:17.447109	https://culturafotograficaufop.blogspot.com/search/label/Pedro%20Henrique%20de%20Oliveira%20Hudson	79,27	28	172	5	148	1	5	21	18	0	0	0	0	1	1	
2023-08-05 15:29:18.687269	http://www.caint.ufop.br/en/read/832-ufop-students-are-awarded-in-the-latin-american-robotics-competition	83,52	15	92	5	83	0	4	9	2	1	0	0	0	0	3	
2023-08-05 15:29:16.104892	http://www.dri.ufop.br/en/read/1039-ufop-student-participates-in-susi-student-leaders-program-in-the-united-states	83,59	18	98	5	89	0	4	12	2	1	0	0	0	0	3	
2023-08-05 15:29:48.054848	http://www.dri.ufop.br/en/iaeste-program	88,07	10	69	4	60	0	4	5	2	1	0	0	0	0	3	
2023-08-05 15:29:58.064398	https://proficam.ufop.br/defesas/medicao-da-massa-de-minerios-sobre-transportadores-de-correias-utilizando-sensores-lidar	69,48	13	68	8	54	1	2	1	10	1	0	0	0	2	2	
2023-08-05 15:29:48.667676	https://progep.ufop.br/trabalho-remoto-pandemia-covid-19	88,12	36	131	14	121	1	3	21	6	0	0	0	0	0	1	
2023-08-05 15:29:25.667062	https://www.caint.ufop.br/en/read/1325-ufop-begins-its-offer-of-the-courses-through-the-international-virtual-mobility-program-destination-brazil	83,58	16	100	7	90	0	4	8	3	1	0	0	0	0	3	
2023-08-05 15:29:43.557555	https://www.flickr.com/photos/ufop/collections	93,29	9	44	5	33	0	8	3	1	0	0	0	0	1	2	
2023-08-05 15:30:06.763506	https://www.prograd.ufop.br/estagios/vagas?page=8	62,51	42	143	10	121	1	5	26	13	1	0	0	0	4	4	
2023-08-05 15:30:12.596056	https://prace.ufop.br/assistencia-estudantil/moradia-estudantil/modalidade-de-gestao-compartilhada/quitandinha	71,96	18	76	7	61	1	4	6	9	0	0	0	0	4	2	
2023-08-05 15:30:05.872623	https://icea.ufop.br/home?sv_list_box_delta=os_news_latest&pager_id=0&destination=home&page=2&type=month&month=2023-08&mini=2023-07	78,75	32	145	16	116	1	8	14	20	1	0	0	0	0	1	
2023-08-05 15:30:25.264171	https://www.prace.ufop.br/normas-e-regulamentos-1	71,44	23	74	7	60	1	4	11	8	0	0	0	0	4	2	
2023-08-05 15:30:16.467466	https://medicina.ufop.br/regimento?type=month&month=2023-08&mini=2023-10	76,71	21	109	15	92	1	5	4	11	1	0	0	0	0	1	
2023-08-05 15:30:38.470000	https://www.propec.ufop.br/mecanica-computacional	83,61	70	230	9	226	1	2	60	2	0	0	0	0	0	0	
2023-08-05 15:30:09.885814	http://www2.decom.ufop.br/imobilis/self-organizing-maps/#respond	80,21	130	217	24	179	1	20	104	17	0	0	0	0	1	1	
2023-08-05 15:30:03.918935	https://www.dri.ufop.br/read/1817-estao-abertas-as-inscricoes-para-a-convocatoria-de-bolsas-de-estudo-de-excelencia-do-governo-do-mexico-para-estudantes-estrangeiros-2023	77,24	28	118	9	106	0	4	18	5	1	0	0	0	0	3	
2023-08-05 15:30:04.569829	https://culturafotograficaufop.blogspot.com/search/label/Limitless?updated-max=2016-09-16T08:00:00-03:00&max-results=20&start=20&by-date=false	79,27	26	137	4	123	1	4	20	9	0	0	0	0	1	1	
2023-08-05 15:30:04.222589	http://www.caint.ufop.br/en/read/1039-ufop-student-participates-in-susi-student-leaders-program-in-the-united-states	83,59	18	98	5	89	0	4	12	2	1	0	0	0	0	3	
2023-08-05 15:30:23.086428	https://cipharma.ufop.br/news/sele%C3%A7%C3%A3o-mestrado-e-doutorado-20232-resultado-preliminar-prova-de-ingl%C3%AAs?page=2	81,55	27	60	17	47	1	4	9	9	0	0	0	0	0	0	
2023-08-05 15:30:46.599628	https://museudafarmacia.ufop.br/presentations	80,11	5	50	2	32	1	3	1	15	1	0	0	0	0	0	
2023-08-05 15:30:40.344425	https://incop.ufop.br/fale-conosco	87,49	23	52	12	43	1	3	10	6	0	0	0	0	0	0	
2023-08-05 15:30:50.598515	http://www2.decom.ufop.br/imobilis/page/35/	77,31	131	152	27	94	1	12	103	46	0	0	0	0	0	0	
2023-08-05 15:30:54.556690	https://residencia.medicina.ufop.br/decis%C3%B5es	78,93	12	41	6	32	1	3	4	6	1	0	0	0	0	0	
2023-08-05 15:31:03.768102	https://culturafotograficaufop.blogspot.com/2022/02/alfredatieglitz.html	63,86	44	222	11	194	2	6	29	21	1	0	0	0	1	1	
2023-08-05 15:31:02.356269	https://polosdecinema.ufop.br/sess%C3%B5es-remotas?type=month&month=2023-08&mini=2023-07	82,79	19	110	15	96	1	5	3	9	0	0	0	0	0	0	
2023-08-05 15:30:51.290648	https://siass.ufop.br/exame-admissional	86,58	15	30	6	21	1	3	8	6	0	0	0	0	0	0	
2023-08-05 15:30:50.852200	https://cipharma.ufop.br/atas-do-colegiado-2018	81,28	38	74	4	51	1	4	33	19	0	0	0	0	0	0	
2023-08-05 15:30:48.226342	http://dri.ufop.br/see/1338-rede-australiana-de-engenheiras-convida-para-seminario-online-research-and-teaching-networking-sparking-collaboration-for-a-sustainable-world	77,37	23	117	7	101	0	4	15	9	1	0	0	0	0	3	
2023-08-05 15:31:37.249021	https://www.soc.ufop.br/public/resolucao/mostrar/0000012400	79,41	15	14	5	12	1	0	7	1	0	0	0	0	2	1	
2023-08-05 15:31:25.444711	https://www.caint.ufop.br/newsletter/newsletters/1644-boletim-informativo-1-semestre-de-2023	77,44	22	90	7	81	0	4	14	2	1	0	0	0	0	3	
2023-08-05 15:31:24.642427	https://enut.ufop.br/media-gallery/detail/22530/46347	87,86	7	68	3	57	1	4	3	7	0	0	0	0	0	0	
2023-08-05 15:31:26.113587	https://enut.ufop.br/media-gallery/detail/22530/46326	87,86	7	68	3	57	1	4	3	7	0	0	0	0	0	0	
2023-08-05 15:31:34.032242	https://culturafotograficaufop.blogspot.com/2017/02/dicadelivrocomocriarumafotografia.html	62,45	43	194	11	173	2	6	28	14	1	0	0	0	1	1	
2023-08-05 15:31:07.323831	https://dri.ufop.br/en/read/835-confap-promotes-exchange-of-researchers-from-the-areas-of-social-sciences-and-humanities	83,67	14	81	5	72	0	4	8	2	1	0	0	0	0	3	
2023-08-05 15:31:50.721073	https://zeppelin10.ufop.br/SistemaAcademico/MatrizCurricular?codCurso=AMB	86,07	4	2	3	2	0	0	1	0	0	0	0	0	0	0	
2023-08-05 15:31:31.226360	http://www.aberta.ufop.br/	75	17	95	8	62	1	3	8	30	0	0	0	0	0	0	
2023-08-05 15:31:30.751928	http://depro.ufop.br/programa-de-mobilidade-acad%C3%AAmica	78,14	11	42	8	30	1	3	1	9	1	0	0	0	0	0	
2023-08-05 15:31:25.112491	http://www2.decom.ufop.br/imobilis/unity-introducao-e-primeiros-passos/	79,82	124	840	25	800	1	13	97	26	0	0	0	0	1	1	
2023-08-05 15:31:46.505342	https://www.prace.ufop.br/documentacao-cpae-2#Locacao	60,18	80	124	56	102	1	4	18	16	1	0	0	0	4	2	
2023-08-05 15:31:51.746011	https://cinevilarica.ufop.br/cinecultura/#respond	83,49	18	188	11	182	1	5	6	0	0	0	0	0	0	1	
2023-08-05 15:31:44.742591	https://www.ufop.br/file	78,48	33	81	7	67	1	6	21	6	0	0	0	0	4	2	
2023-08-05 15:31:46.822084	https://issuu.com/adufop/docs/retrospectiva_adufop	78,4	12	300	5	208	1	3	4	88	1	0	0	0	1	1	
2023-08-05 15:32:20.374430	http://www.cead.ufop.br/index.php/pacto-nacional-pela-alfabetizacao-na-idade-certa	62,36	442	510	115	447	148	9	179	54	0	0	0	0	0	0	
2023-08-05 15:32:22.169541	https://cipharma.ufop.br/20222-extra	81,54	24	54	4	43	1	4	19	7	0	0	0	0	0	0	
2023-08-05 15:32:35.885822	https://sites.ufop.br/sei/sei-usu%25C3%25A1rio-externo	86,72	9	36	8	30	1	3	0	3	0	0	0	0	0	0	
2023-08-05 15:31:59.888997	https://dri.ufop.br/en/read/1122-capes-approves-master-s-degree-in-tourism-and-heritage-at-ufop	83,67	14	87	5	77	0	4	8	3	1	0	0	0	0	3	
2023-08-05 15:31:59.507598	https://caint.ufop.br/en/read/769-tool-developed-at-ufop-is-used-in-important-research-centers-in-brazil	83,52	15	86	5	77	0	4	9	2	1	0	0	0	0	3	
2023-08-05 15:32:47.059479	https://fisica.ufop.br/comiss%C3%A3o-de-inform%C3%A1tica	87,22	7	34	3	28	1	4	3	2	0	0	0	0	0	0	
2023-08-05 15:32:59.751577	https://sites.ufop.br/nupedes/news/projeto-de-extens%C3%A3o-circula-agricultura-agora-possui-portf%C3%B3lio-digital	86,72	5	24	4	17	1	3	0	4	0	0	0	0	0	0	
2023-08-05 15:32:43.566668	http://dri.ufop.br/idiomas/programa-isf	77,37	23	148	7	138	0	5	15	2	1	0	0	0	0	3	
2023-08-05 15:32:20.698646	http://www.dri.ufop.br/read/1817-estao-abertas-as-inscricoes-para-a-convocatoria-de-bolsas-de-estudo-de-excelencia-do-governo-do-mexico-para-estudantes-estrangeiros-2023	77,24	28	119	9	107	0	4	18	5	1	0	0	0	0	3	
2023-08-05 15:33:06.358199	http://escolha.ufop.br/cursos/pedagogia-ead	63,95	13	52	3	46	1	2	4	2	1	0	0	0	4	2	
2023-08-05 15:32:44.291458	https://rededemuseus.ufop.br/-/author/sabrina/	89,25	13	127	4	114	1	4	7	7	0	0	0	0	1	2	
2023-08-05 15:33:07.778709	https://www.prograd.ufop.br/estagios/links-externos	70,36	55	100	13	82	1	5	37	11	0	0	0	0	4	2	
2023-08-05 15:32:41.376702	https://culturafotograficaufop.blogspot.com/2022/05/pequena-historia-de-um-pequeno.html#comments	68,92	46	180	16	160	2	6	26	13	1	0	0	0	1	1	
2023-08-05 15:33:13.627956	http://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=34&Itemid=162&limitstart=20	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 15:33:16.790521	http://www.decom.ufop.br/guillermo/BCC326/web/BCC326-2014-02.html	78,59	36	196	5	192	0	0	31	4	0	0	0	0	0	0	
2023-08-05 15:33:24.542162	http://www.cain.ufop.br/index.php?option=com_content&view=category&id=59&Itemid=416&limitstart=10	91,05	11	102	6	92	0	4	5	5	0	0	0	0	0	1	
2023-08-05 15:33:24.325384	https://prace.ufop.br/tipo-da-republica/masculina?page=5	66,07	19	90	7	76	1	4	6	8	1	0	0	0	4	2	
2023-08-05 15:32:52.451535	https://dri.ufop.br/en/read/1272-ufop-researchers-participate-in-scientific-panel-for-the-amazon	83,67	14	82	5	73	0	4	8	2	1	0	0	0	0	3	
2023-08-05 15:33:12.532563	https://progep.ufop.br/news/possibilidade-de-convers%C3%A3o-de-tempo-especial-em-comum?page=2	87,78	43	95	21	85	1	3	21	6	0	0	0	0	0	1	
2023-08-05 15:33:39.514933	https://posdefil.ufop.br/	79,49	17	95	11	81	1	4	4	9	1	0	0	0	0	1	
2023-08-05 15:33:41.960104	https://enut.ufop.br/media-gallery/detail/22530/46495	87,86	7	68	3	57	1	4	3	7	0	0	0	0	0	0	
2023-08-05 15:33:23.524062	https://culturafotograficaufop.blogspot.com/2020/11/fotografetododia-fotografia.html#comments	62,45	48	221	11	198	2	6	33	16	1	0	0	0	1	1	
2023-08-05 15:33:20.740189	https://www.caint.ufop.br/read/1844-daad-oferece-bolsas-para-curso-de-inverno-de-lingua-e-cultura-alemas-2	77,17	33	165	11	154	0	4	21	4	1	0	0	0	0	3	
2023-08-05 15:34:00.681271	http://www.cead.ufop.br/index.php/gestao-de-polos	80,19	72	150	37	135	0	8	35	7	0	0	0	0	0	0	
